spectrum_name	ion	peak_num	merged_rt	merged_mz	merged_height	persistence	aligned_rt	aligned_mz	value
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	120	18.7625	1291.0	3.4966155	2.7391975	18.7625	1291.0	0.0
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	121	17.0125	1379.0	3.3127649999999997	2.7125929999999996	17.0125	1379.0	2.5597866
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	122	18.7375	1331.0	3.438329	2.708605	18.7375	1331.0	0.5941464
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	123	23.1125	1355.0	5.757809	2.6975264	23.1125	1355.0	2.369995
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	124	17.5625	1397.0	2.8872961	2.6930237	17.5625	1397.0	0.0
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	125	16.7375	1159.0	3.744424	2.691599	16.7375	1159.0	3.6968973
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	126	20.1625	1081.0	3.037619	2.683073	20.1625	1081.0	2.4756083
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	127	22.7875	911.0	3.897158	2.6774914	22.7875	911.0	4.513879200000001
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	128	22.6125	987.0	4.0411297	2.6762271999999996	22.6125	987.0	0.4291036
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	129	18.1875	1315.0	3.0262949999999997	2.6661919999999997	18.1875	1315.0	0.297075
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	130	21.9125	1399.0	3.42157	2.65894	21.9125	1399.0	0.8252098
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	131	22.0375	1251.0	5.06391	2.658523	22.0375	1251.0	9.6697706
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	132	22.8125	1057.0	4.56917	2.5949961999999998	22.8125	1057.0	8.908883600000001
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	133	22.6875	1195.0	4.2055045	2.5614425	22.6875	1195.0	5.641109800000001
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	134	22.637500000000003	1371.0	3.3285904	2.5542901000000002	22.637500000000003	1371.0	3.6457564
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	135	22.9375	927.0	5.244471	2.5477609999999995	22.9375	927.0	7.255216600000001
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	136	22.6625	1397.0	3.142592	2.5379466	22.6625	1397.0	4.240745
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	137	22.9875	1293.0	4.7182466	2.5272575999999995	22.9875	1293.0	0.9242197999999999
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	138	14.1125	1195.0	2.5236689999999995	2.5236689999999995	14.1125	1195.0	0.0990238
